fecha;cod_ine;CCAA;total;tipo;Pob_CCAA_2019;UCIS_Públicos;UCIS_Privados;UCI_Total
27/02/2020;1;Andalucia;1;casos;8414240;572;162;734
28/02/2020;1;Andalucia;6;casos;8414240;572;162;734
29/02/2020;1;Andalucia;8;casos;8414240;572;162;734
01/03/2020;1;Andalucia;12;casos;8414240;572;162;734
02/03/2020;1;Andalucia;12;casos;8414240;572;162;734
03/03/2020;1;Andalucia;13;casos;8414240;572;162;734
04/03/2020;1;Andalucia;13;casos;8414240;572;162;734
05/03/2020;1;Andalucia;12;casos;8414240;572;162;734
06/03/2020;1;Andalucia;21;casos;8414240;572;162;734
07/03/2020;1;Andalucia;27;casos;8414240;572;162;734
08/03/2020;1;Andalucia;35;casos;8414240;572;162;734
09/03/2020;1;Andalucia;54;casos;8414240;572;162;734
10/03/2020;1;Andalucia;71;casos;8414240;572;162;734
11/03/2020;1;Andalucia;90;casos;8414240;572;162;734
12/03/2020;1;Andalucia;115;casos;8414240;572;162;734
13/03/2020;1;Andalucia;219;casos;8414240;572;162;734
14/03/2020;1;Andalucia;269;casos;8414240;572;162;734
15/03/2020;1;Andalucia;437;casos;8414240;572;162;734
16/03/2020;1;Andalucia;554;casos;8414240;572;162;734
17/03/2020;1;Andalucia;683;casos;8414240;572;162;734
18/03/2020;1;Andalucia;859;casos;8414240;572;162;734
19/03/2020;1;Andalucia;1008;casos;8414240;572;162;734
20/03/2020;1;Andalucia;1287;casos;8414240;572;162;734
21/03/2020;1;Andalucia;1515;casos;8414240;572;162;734
22/03/2020;1;Andalucia;1725;casos;8414240;572;162;734
23/03/2020;1;Andalucia;1961;casos;8414240;572;162;734
24/03/2020;1;Andalucia;2471;casos;8414240;572;162;734
25/03/2020;1;Andalucia;3010;casos;8414240;572;162;734
26/03/2020;1;Andalucia;3406;casos;8414240;572;162;734
27/03/2020;1;Andalucia;3793;casos;8414240;572;162;734
28/03/2020;1;Andalucia;4277;casos;8414240;572;162;734
29/03/2020;1;Andalucia;4682;casos;8414240;572;162;734
30/03/2020;1;Andalucia;5405;casos;8414240;572;162;734
31/03/2020;1;Andalucia;5818;casos;8414240;572;162;734
01/04/2020;1;Andalucia;6392;casos;8414240;572;162;734
02/04/2020;1;Andalucia;6972;casos;8414240;572;162;734
03/04/2020;1;Andalucia;7374;casos;8414240;572;162;734
04/04/2020;1;Andalucia;7869;casos;8414240;572;162;734
05/04/2020;1;Andalucia;8301;casos;8414240;572;162;734
06/04/2020;1;Andalucia;8581;casos;8414240;572;162;734
07/04/2020;1;Andalucia;8767;casos;8414240;572;162;734
08/04/2020;1;Andalucia;8997;casos;8414240;572;162;734
09/04/2020;1;Andalucia;9261;casos;8414240;572;162;734
10/04/2020;1;Andalucia;9510;casos;8414240;572;162;734
11/04/2020;1;Andalucia;9712;casos;8414240;572;162;734
12/04/2020;1;Andalucia;10006;casos;8414240;572;162;734
13/04/2020;1;Andalucia;10187;casos;8414240;572;162;734
14/04/2020;1;Andalucia;10192;casos;8414240;572;162;734
15/04/2020;1;Andalucia;10595;casos;8414240;572;162;734
27/02/2020;2;Aragon;0;casos;1319291;113;22;135
28/02/2020;2;Aragon;1;casos;1319291;113;22;135
29/02/2020;2;Aragon;1;casos;1319291;113;22;135
01/03/2020;2;Aragon;0;casos;1319291;113;22;135
02/03/2020;2;Aragon;0;casos;1319291;113;22;135
03/03/2020;2;Aragon;0;casos;1319291;113;22;135
04/03/2020;2;Aragon;0;casos;1319291;113;22;135
05/03/2020;2;Aragon;1;casos;1319291;113;22;135
06/03/2020;2;Aragon;6;casos;1319291;113;22;135
07/03/2020;2;Aragon;11;casos;1319291;113;22;135
08/03/2020;2;Aragon;13;casos;1319291;113;22;135
09/03/2020;2;Aragon;13;casos;1319291;113;22;135
10/03/2020;2;Aragon;38;casos;1319291;113;22;135
11/03/2020;2;Aragon;45;casos;1319291;113;22;135
12/03/2020;2;Aragon;64;casos;1319291;113;22;135
13/03/2020;2;Aragon;80;casos;1319291;113;22;135
14/03/2020;2;Aragon;80;casos;1319291;113;22;135
15/03/2020;2;Aragon;147;casos;1319291;113;22;135
16/03/2020;2;Aragon;174;casos;1319291;113;22;135
17/03/2020;2;Aragon;207;casos;1319291;113;22;135
18/03/2020;2;Aragon;226;casos;1319291;113;22;135
19/03/2020;2;Aragon;281;casos;1319291;113;22;135
20/03/2020;2;Aragon;360;casos;1319291;113;22;135
21/03/2020;2;Aragon;424;casos;1319291;113;22;135
22/03/2020;2;Aragon;532;casos;1319291;113;22;135
23/03/2020;2;Aragon;638;casos;1319291;113;22;135
24/03/2020;2;Aragon;758;casos;1319291;113;22;135
25/03/2020;2;Aragon;907;casos;1319291;113;22;135
26/03/2020;2;Aragon;1116;casos;1319291;113;22;135
27/03/2020;2;Aragon;1338;casos;1319291;113;22;135
28/03/2020;2;Aragon;1592;casos;1319291;113;22;135
29/03/2020;2;Aragon;1858;casos;1319291;113;22;135
30/03/2020;2;Aragon;2078;casos;1319291;113;22;135
31/03/2020;2;Aragon;2272;casos;1319291;113;22;135
01/04/2020;2;Aragon;2491;casos;1319291;113;22;135
02/04/2020;2;Aragon;2700;casos;1319291;113;22;135
03/04/2020;2;Aragon;2889;casos;1319291;113;22;135
04/04/2020;2;Aragon;3078;casos;1319291;113;22;135
05/04/2020;2;Aragon;3232;casos;1319291;113;22;135
06/04/2020;2;Aragon;3347;casos;1319291;113;22;135
07/04/2020;2;Aragon;3449;casos;1319291;113;22;135
08/04/2020;2;Aragon;3549;casos;1319291;113;22;135
09/04/2020;2;Aragon;3685;casos;1319291;113;22;135
10/04/2020;2;Aragon;3831;casos;1319291;113;22;135
11/04/2020;2;Aragon;3969;casos;1319291;113;22;135
12/04/2020;2;Aragon;4070;casos;1319291;113;22;135
13/04/2020;2;Aragon;4187;casos;1319291;113;22;135
14/04/2020;2;Aragon;4245;casos;1319291;113;22;135
15/04/2020;2;Aragon;4338;casos;1319291;113;22;135
27/02/2020;3;Asturias;0;casos;1022800;86;7;93
28/02/2020;3;Asturias;0;casos;1022800;86;7;93
29/02/2020;3;Asturias;0;casos;1022800;86;7;93
01/03/2020;3;Asturias;1;casos;1022800;86;7;93
02/03/2020;3;Asturias;1;casos;1022800;86;7;93
03/03/2020;3;Asturias;1;casos;1022800;86;7;93
04/03/2020;3;Asturias;2;casos;1022800;86;7;93
05/03/2020;3;Asturias;5;casos;1022800;86;7;93
06/03/2020;3;Asturias;5;casos;1022800;86;7;93
07/03/2020;3;Asturias;5;casos;1022800;86;7;93
08/03/2020;3;Asturias;7;casos;1022800;86;7;93
09/03/2020;3;Asturias;7;casos;1022800;86;7;93
10/03/2020;3;Asturias;22;casos;1022800;86;7;93
11/03/2020;3;Asturias;32;casos;1022800;86;7;93
12/03/2020;3;Asturias;47;casos;1022800;86;7;93
13/03/2020;3;Asturias;67;casos;1022800;86;7;93
14/03/2020;3;Asturias;92;casos;1022800;86;7;93
15/03/2020;3;Asturias;137;casos;1022800;86;7;93
16/03/2020;3;Asturias;177;casos;1022800;86;7;93
17/03/2020;3;Asturias;193;casos;1022800;86;7;93
18/03/2020;3;Asturias;242;casos;1022800;86;7;93
19/03/2020;3;Asturias;292;casos;1022800;86;7;93
20/03/2020;3;Asturias;344;casos;1022800;86;7;93
21/03/2020;3;Asturias;486;casos;1022800;86;7;93
22/03/2020;3;Asturias;545;casos;1022800;86;7;93
23/03/2020;3;Asturias;594;casos;1022800;86;7;93
24/03/2020;3;Asturias;662;casos;1022800;86;7;93
25/03/2020;3;Asturias;779;casos;1022800;86;7;93
26/03/2020;3;Asturias;841;casos;1022800;86;7;93
27/03/2020;3;Asturias;900;casos;1022800;86;7;93
28/03/2020;3;Asturias;1004;casos;1022800;86;7;93
29/03/2020;3;Asturias;1088;casos;1022800;86;7;93
30/03/2020;3;Asturias;1158;casos;1022800;86;7;93
31/03/2020;3;Asturias;1236;casos;1022800;86;7;93
01/04/2020;3;Asturias;1322;casos;1022800;86;7;93
02/04/2020;3;Asturias;1384;casos;1022800;86;7;93
03/04/2020;3;Asturias;1433;casos;1022800;86;7;93
04/04/2020;3;Asturias;1522;casos;1022800;86;7;93
05/04/2020;3;Asturias;1605;casos;1022800;86;7;93
06/04/2020;3;Asturias;1646;casos;1022800;86;7;93
07/04/2020;3;Asturias;1679;casos;1022800;86;7;93
08/04/2020;3;Asturias;1705;casos;1022800;86;7;93
09/04/2020;3;Asturias;1737;casos;1022800;86;7;93
10/04/2020;3;Asturias;1799;casos;1022800;86;7;93
11/04/2020;3;Asturias;1827;casos;1022800;86;7;93
12/04/2020;3;Asturias;1892;casos;1022800;86;7;93
13/04/2020;3;Asturias;1958;casos;1022800;86;7;93
14/04/2020;3;Asturias;2051;casos;1022800;86;7;93
15/04/2020;3;Asturias;2096;casos;1022800;86;7;93
27/02/2020;4;Baleares;1;casos;1149460;78;46;124
28/02/2020;4;Baleares;1;casos;1149460;78;46;124
29/02/2020;4;Baleares;2;casos;1149460;78;46;124
01/03/2020;4;Baleares;2;casos;1149460;78;46;124
02/03/2020;4;Baleares;2;casos;1149460;78;46;124
03/03/2020;4;Baleares;2;casos;1149460;78;46;124
04/03/2020;4;Baleares;5;casos;1149460;78;46;124
05/03/2020;4;Baleares;6;casos;1149460;78;46;124
06/03/2020;4;Baleares;6;casos;1149460;78;46;124
07/03/2020;4;Baleares;6;casos;1149460;78;46;124
08/03/2020;4;Baleares;8;casos;1149460;78;46;124
09/03/2020;4;Baleares;11;casos;1149460;78;46;124
10/03/2020;4;Baleares;13;casos;1149460;78;46;124
11/03/2020;4;Baleares;16;casos;1149460;78;46;124
12/03/2020;4;Baleares;22;casos;1149460;78;46;124
13/03/2020;4;Baleares;30;casos;1149460;78;46;124
14/03/2020;4;Baleares;28;casos;1149460;78;46;124
15/03/2020;4;Baleares;28;casos;1149460;78;46;124
16/03/2020;4;Baleares;73;casos;1149460;78;46;124
17/03/2020;4;Baleares;92;casos;1149460;78;46;124
18/03/2020;4;Baleares;112;casos;1149460;78;46;124
19/03/2020;4;Baleares;169;casos;1149460;78;46;124
20/03/2020;4;Baleares;203;casos;1149460;78;46;124
21/03/2020;4;Baleares;246;casos;1149460;78;46;124
22/03/2020;4;Baleares;331;casos;1149460;78;46;124
23/03/2020;4;Baleares;400;casos;1149460;78;46;124
24/03/2020;4;Baleares;478;casos;1149460;78;46;124
25/03/2020;4;Baleares;562;casos;1149460;78;46;124
26/03/2020;4;Baleares;660;casos;1149460;78;46;124
27/03/2020;4;Baleares;755;casos;1149460;78;46;124
28/03/2020;4;Baleares;862;casos;1149460;78;46;124
29/03/2020;4;Baleares;958;casos;1149460;78;46;124
30/03/2020;4;Baleares;1000;casos;1149460;78;46;124
31/03/2020;4;Baleares;1069;casos;1149460;78;46;124
01/04/2020;4;Baleares;1131;casos;1149460;78;46;124
02/04/2020;4;Baleares;1204;casos;1149460;78;46;124
03/04/2020;4;Baleares;1257;casos;1149460;78;46;124
04/04/2020;4;Baleares;1271;casos;1149460;78;46;124
05/04/2020;4;Baleares;1293;casos;1149460;78;46;124
06/04/2020;4;Baleares;1320;casos;1149460;78;46;124
07/04/2020;4;Baleares;1369;casos;1149460;78;46;124
08/04/2020;4;Baleares;1412;casos;1149460;78;46;124
09/04/2020;4;Baleares;1448;casos;1149460;78;46;124
10/04/2020;4;Baleares;1488;casos;1149460;78;46;124
11/04/2020;4;Baleares;1507;casos;1149460;78;46;124
12/04/2020;4;Baleares;1534;casos;1149460;78;46;124
13/04/2020;4;Baleares;1550;casos;1149460;78;46;124
14/04/2020;4;Baleares;1571;casos;1149460;78;46;124
15/04/2020;4;Baleares;1606;casos;1149460;78;46;124
27/02/2020;5;Canarias;6;casos;2153389;187;50;237
28/02/2020;5;Canarias;6;casos;2153389;187;50;237
29/02/2020;5;Canarias;6;casos;2153389;187;50;237
01/03/2020;5;Canarias;7;casos;2153389;187;50;237
02/03/2020;5;Canarias;7;casos;2153389;187;50;237
03/03/2020;5;Canarias;7;casos;2153389;187;50;237
04/03/2020;5;Canarias;7;casos;2153389;187;50;237
05/03/2020;5;Canarias;8;casos;2153389;187;50;237
06/03/2020;5;Canarias;11;casos;2153389;187;50;237
07/03/2020;5;Canarias;18;casos;2153389;187;50;237
08/03/2020;5;Canarias;17;casos;2153389;187;50;237
09/03/2020;5;Canarias;22;casos;2153389;187;50;237
10/03/2020;5;Canarias;25;casos;2153389;187;50;237
11/03/2020;5;Canarias;37;casos;2153389;187;50;237
12/03/2020;5;Canarias;51;casos;2153389;187;50;237
13/03/2020;5;Canarias;70;casos;2153389;187;50;237
14/03/2020;5;Canarias;90;casos;2153389;187;50;237
15/03/2020;5;Canarias;109;casos;2153389;187;50;237
16/03/2020;5;Canarias;119;casos;2153389;187;50;237
17/03/2020;5;Canarias;148;casos;2153389;187;50;237
18/03/2020;5;Canarias;181;casos;2153389;187;50;237
19/03/2020;5;Canarias;220;casos;2153389;187;50;237
20/03/2020;5;Canarias;287;casos;2153389;187;50;237
21/03/2020;5;Canarias;348;casos;2153389;187;50;237
22/03/2020;5;Canarias;414;casos;2153389;187;50;237
23/03/2020;5;Canarias;481;casos;2153389;187;50;237
24/03/2020;5;Canarias;557;casos;2153389;187;50;237
25/03/2020;5;Canarias;657;casos;2153389;187;50;237
26/03/2020;5;Canarias;784;casos;2153389;187;50;237
27/03/2020;5;Canarias;878;casos;2153389;187;50;237
28/03/2020;5;Canarias;1025;casos;2153389;187;50;237
29/03/2020;5;Canarias;1125;casos;2153389;187;50;237
30/03/2020;5;Canarias;1204;casos;2153389;187;50;237
31/03/2020;5;Canarias;1262;casos;2153389;187;50;237
01/04/2020;5;Canarias;1380;casos;2153389;187;50;237
02/04/2020;5;Canarias;1444;casos;2153389;187;50;237
03/04/2020;5;Canarias;1490;casos;2153389;187;50;237
04/04/2020;5;Canarias;1564;casos;2153389;187;50;237
05/04/2020;5;Canarias;1622;casos;2153389;187;50;237
06/04/2020;5;Canarias;1649;casos;2153389;187;50;237
07/04/2020;5;Canarias;1725;casos;2153389;187;50;237
08/04/2020;5;Canarias;1762;casos;2153389;187;50;237
09/04/2020;5;Canarias;1834;casos;2153389;187;50;237
10/04/2020;5;Canarias;1858;casos;2153389;187;50;237
11/04/2020;5;Canarias;1887;casos;2153389;187;50;237
12/04/2020;5;Canarias;1918;casos;2153389;187;50;237
13/04/2020;5;Canarias;1944;casos;2153389;187;50;237
14/04/2020;5;Canarias;1958;casos;2153389;187;50;237
15/04/2020;5;Canarias;1975;casos;2153389;187;50;237
27/02/2020;6;Cantabria;0;casos;581078;40;0;40
28/02/2020;6;Cantabria;0;casos;581078;40;0;40
29/02/2020;6;Cantabria;0;casos;581078;40;0;40
01/03/2020;6;Cantabria;1;casos;581078;40;0;40
02/03/2020;6;Cantabria;10;casos;581078;40;0;40
03/03/2020;6;Cantabria;10;casos;581078;40;0;40
04/03/2020;6;Cantabria;10;casos;581078;40;0;40
05/03/2020;6;Cantabria;10;casos;581078;40;0;40
06/03/2020;6;Cantabria;10;casos;581078;40;0;40
07/03/2020;6;Cantabria;10;casos;581078;40;0;40
08/03/2020;6;Cantabria;12;casos;581078;40;0;40
09/03/2020;6;Cantabria;12;casos;581078;40;0;40
10/03/2020;6;Cantabria;12;casos;581078;40;0;40
11/03/2020;6;Cantabria;12;casos;581078;40;0;40
12/03/2020;6;Cantabria;16;casos;581078;40;0;40
13/03/2020;6;Cantabria;29;casos;581078;40;0;40
14/03/2020;6;Cantabria;31;casos;581078;40;0;40
15/03/2020;6;Cantabria;51;casos;581078;40;0;40
16/03/2020;6;Cantabria;58;casos;581078;40;0;40
17/03/2020;6;Cantabria;58;casos;581078;40;0;40
18/03/2020;6;Cantabria;68;casos;581078;40;0;40
19/03/2020;6;Cantabria;83;casos;581078;40;0;40
20/03/2020;6;Cantabria;144;casos;581078;40;0;40
21/03/2020;6;Cantabria;215;casos;581078;40;0;40
22/03/2020;6;Cantabria;282;casos;581078;40;0;40
23/03/2020;6;Cantabria;347;casos;581078;40;0;40
24/03/2020;6;Cantabria;425;casos;581078;40;0;40
25/03/2020;6;Cantabria;510;casos;581078;40;0;40
26/03/2020;6;Cantabria;671;casos;581078;40;0;40
27/03/2020;6;Cantabria;810;casos;581078;40;0;40
28/03/2020;6;Cantabria;937;casos;581078;40;0;40
29/03/2020;6;Cantabria;1023;casos;581078;40;0;40
30/03/2020;6;Cantabria;1100;casos;581078;40;0;40
31/03/2020;6;Cantabria;1171;casos;581078;40;0;40
01/04/2020;6;Cantabria;1213;casos;581078;40;0;40
02/04/2020;6;Cantabria;1268;casos;581078;40;0;40
03/04/2020;6;Cantabria;1321;casos;581078;40;0;40
04/04/2020;6;Cantabria;1384;casos;581078;40;0;40
05/04/2020;6;Cantabria;1441;casos;581078;40;0;40
06/04/2020;6;Cantabria;1483;casos;581078;40;0;40
07/04/2020;6;Cantabria;1501;casos;581078;40;0;40
08/04/2020;6;Cantabria;1572;casos;581078;40;0;40
09/04/2020;6;Cantabria;1619;casos;581078;40;0;40
10/04/2020;6;Cantabria;1659;casos;581078;40;0;40
11/04/2020;6;Cantabria;1719;casos;581078;40;0;40
12/04/2020;6;Cantabria;1752;casos;581078;40;0;40
13/04/2020;6;Cantabria;1777;casos;581078;40;0;40
14/04/2020;6;Cantabria;1796;casos;581078;40;0;40
15/04/2020;6;Cantabria;1823;casos;581078;40;0;40
27/02/2020;8;Castilla-La Mancha;0;casos;2032863;155;13;168
28/02/2020;8;Castilla-La Mancha;0;casos;2032863;155;13;168
29/02/2020;8;Castilla-La Mancha;0;casos;2032863;155;13;168
01/03/2020;8;Castilla-La Mancha;1;casos;2032863;155;13;168
02/03/2020;8;Castilla-La Mancha;3;casos;2032863;155;13;168
03/03/2020;8;Castilla-La Mancha;7;casos;2032863;155;13;168
04/03/2020;8;Castilla-La Mancha;12;casos;2032863;155;13;168
05/03/2020;8;Castilla-La Mancha;13;casos;2032863;155;13;168
06/03/2020;8;Castilla-La Mancha;15;casos;2032863;155;13;168
07/03/2020;8;Castilla-La Mancha;15;casos;2032863;155;13;168
08/03/2020;8;Castilla-La Mancha;15;casos;2032863;155;13;168
09/03/2020;8;Castilla-La Mancha;26;casos;2032863;155;13;168
10/03/2020;8;Castilla-La Mancha;39;casos;2032863;155;13;168
11/03/2020;8;Castilla-La Mancha;71;casos;2032863;155;13;168
12/03/2020;8;Castilla-La Mancha;115;casos;2032863;155;13;168
13/03/2020;8;Castilla-La Mancha;194;casos;2032863;155;13;168
14/03/2020;8;Castilla-La Mancha;289;casos;2032863;155;13;168
15/03/2020;8;Castilla-La Mancha;401;casos;2032863;155;13;168
16/03/2020;8;Castilla-La Mancha;567;casos;2032863;155;13;168
17/03/2020;8;Castilla-La Mancha;567;casos;2032863;155;13;168
18/03/2020;8;Castilla-La Mancha;675;casos;2032863;155;13;168
19/03/2020;8;Castilla-La Mancha;801;casos;2032863;155;13;168
20/03/2020;8;Castilla-La Mancha;1044;casos;2032863;155;13;168
21/03/2020;8;Castilla-La Mancha;1423;casos;2032863;155;13;168
22/03/2020;8;Castilla-La Mancha;1819;casos;2032863;155;13;168
23/03/2020;8;Castilla-La Mancha;2078;casos;2032863;155;13;168
24/03/2020;8;Castilla-La Mancha;2465;casos;2032863;155;13;168
25/03/2020;8;Castilla-La Mancha;2780;casos;2032863;155;13;168
26/03/2020;8;Castilla-La Mancha;3383;casos;2032863;155;13;168
27/03/2020;8;Castilla-La Mancha;3934;casos;2032863;155;13;168
28/03/2020;8;Castilla-La Mancha;4512;casos;2032863;155;13;168
29/03/2020;8;Castilla-La Mancha;5246;casos;2032863;155;13;168
30/03/2020;8;Castilla-La Mancha;5858;casos;2032863;155;13;168
31/03/2020;8;Castilla-La Mancha;6424;casos;2032863;155;13;168
01/04/2020;8;Castilla-La Mancha;7047;casos;2032863;155;13;168
02/04/2020;8;Castilla-La Mancha;7682;casos;2032863;155;13;168
03/04/2020;8;Castilla-La Mancha;8523;casos;2032863;155;13;168
04/04/2020;8;Castilla-La Mancha;9324;casos;2032863;155;13;168
05/04/2020;8;Castilla-La Mancha;10031;casos;2032863;155;13;168
06/04/2020;8;Castilla-La Mancha;10602;casos;2032863;155;13;168
07/04/2020;8;Castilla-La Mancha;11077;casos;2032863;155;13;168
08/04/2020;8;Castilla-La Mancha;11788;casos;2032863;155;13;168
09/04/2020;8;Castilla-La Mancha;12489;casos;2032863;155;13;168
10/04/2020;8;Castilla-La Mancha;13063;casos;2032863;155;13;168
11/04/2020;8;Castilla-La Mancha;13456;casos;2032863;155;13;168
12/04/2020;8;Castilla-La Mancha;13698;casos;2032863;155;13;168
13/04/2020;8;Castilla-La Mancha;14054;casos;2032863;155;13;168
14/04/2020;8;Castilla-La Mancha;14329;casos;2032863;155;13;168
15/04/2020;8;Castilla-La Mancha;14680;casos;2032863;155;13;168
27/02/2020;7;Castilla y Leon;0;casos;2399548;180;20;200
28/02/2020;7;Castilla y Leon;2;casos;2399548;180;20;200
29/02/2020;7;Castilla y Leon;2;casos;2399548;180;20;200
01/03/2020;7;Castilla y Leon;3;casos;2399548;180;20;200
02/03/2020;7;Castilla y Leon;3;casos;2399548;180;20;200
03/03/2020;7;Castilla y Leon;8;casos;2399548;180;20;200
04/03/2020;7;Castilla y Leon;11;casos;2399548;180;20;200
05/03/2020;7;Castilla y Leon;11;casos;2399548;180;20;200
06/03/2020;7;Castilla y Leon;14;casos;2399548;180;20;200
07/03/2020;7;Castilla y Leon;14;casos;2399548;180;20;200
08/03/2020;7;Castilla y Leon;22;casos;2399548;180;20;200
09/03/2020;7;Castilla y Leon;23;casos;2399548;180;20;200
10/03/2020;7;Castilla y Leon;56;casos;2399548;180;20;200
11/03/2020;7;Castilla y Leon;71;casos;2399548;180;20;200
12/03/2020;7;Castilla y Leon;92;casos;2399548;180;20;200
13/03/2020;7;Castilla y Leon;169;casos;2399548;180;20;200
14/03/2020;7;Castilla y Leon;223;casos;2399548;180;20;200
15/03/2020;7;Castilla y Leon;292;casos;2399548;180;20;200
16/03/2020;7;Castilla y Leon;334;casos;2399548;180;20;200
17/03/2020;7;Castilla y Leon;431;casos;2399548;180;20;200
18/03/2020;7;Castilla y Leon;668;casos;2399548;180;20;200
19/03/2020;7;Castilla y Leon;868;casos;2399548;180;20;200
20/03/2020;7;Castilla y Leon;1147;casos;2399548;180;20;200
21/03/2020;7;Castilla y Leon;1466;casos;2399548;180;20;200
22/03/2020;7;Castilla y Leon;1744;casos;2399548;180;20;200
23/03/2020;7;Castilla y Leon;2055;casos;2399548;180;20;200
24/03/2020;7;Castilla y Leon;2460;casos;2399548;180;20;200
25/03/2020;7;Castilla y Leon;2940;casos;2399548;180;20;200
26/03/2020;7;Castilla y Leon;3488;casos;2399548;180;20;200
27/03/2020;7;Castilla y Leon;4132;casos;2399548;180;20;200
28/03/2020;7;Castilla y Leon;4791;casos;2399548;180;20;200
29/03/2020;7;Castilla y Leon;5414;casos;2399548;180;20;200
30/03/2020;7;Castilla y Leon;5801;casos;2399548;180;20;200
31/03/2020;7;Castilla y Leon;6211;casos;2399548;180;20;200
01/04/2020;7;Castilla y Leon;6847;casos;2399548;180;20;200
02/04/2020;7;Castilla y Leon;7355;casos;2399548;180;20;200
03/04/2020;7;Castilla y Leon;7875;casos;2399548;180;20;200
04/04/2020;7;Castilla y Leon;8332;casos;2399548;180;20;200
05/04/2020;7;Castilla y Leon;8749;casos;2399548;180;20;200
06/04/2020;7;Castilla y Leon;9116;casos;2399548;180;20;200
07/04/2020;7;Castilla y Leon;9581;casos;2399548;180;20;200
08/04/2020;7;Castilla y Leon;10058;casos;2399548;180;20;200
09/04/2020;7;Castilla y Leon;10518;casos;2399548;180;20;200
10/04/2020;7;Castilla y Leon;11102;casos;2399548;180;20;200
11/04/2020;7;Castilla y Leon;11543;casos;2399548;180;20;200
12/04/2020;7;Castilla y Leon;12118;casos;2399548;180;20;200
13/04/2020;7;Castilla y Leon;12628;casos;2399548;180;20;200
14/04/2020;7;Castilla y Leon;13180;casos;2399548;180;20;200
15/04/2020;7;Castilla y Leon;13697;casos;2399548;180;20;200
27/02/2020;9;Cataluna;2;casos;7675217;511;141;652
28/02/2020;9;Cataluna;3;casos;7675217;511;141;652
29/02/2020;9;Cataluna;5;casos;7675217;511;141;652
01/03/2020;9;Cataluna;6;casos;7675217;511;141;652
02/03/2020;9;Cataluna;15;casos;7675217;511;141;652
03/03/2020;9;Cataluna;15;casos;7675217;511;141;652
04/03/2020;9;Cataluna;15;casos;7675217;511;141;652
05/03/2020;9;Cataluna;24;casos;7675217;511;141;652
06/03/2020;9;Cataluna;24;casos;7675217;511;141;652
07/03/2020;9;Cataluna;24;casos;7675217;511;141;652
08/03/2020;9;Cataluna;49;casos;7675217;511;141;652
09/03/2020;9;Cataluna;75;casos;7675217;511;141;652
10/03/2020;9;Cataluna;124;casos;7675217;511;141;652
11/03/2020;9;Cataluna;156;casos;7675217;511;141;652
12/03/2020;9;Cataluna;260;casos;7675217;511;141;652
13/03/2020;9;Cataluna;316;casos;7675217;511;141;652
14/03/2020;9;Cataluna;509;casos;7675217;511;141;652
15/03/2020;9;Cataluna;715;casos;7675217;511;141;652
16/03/2020;9;Cataluna;903;casos;7675217;511;141;652
17/03/2020;9;Cataluna;1394;casos;7675217;511;141;652
18/03/2020;9;Cataluna;1866;casos;7675217;511;141;652
19/03/2020;9;Cataluna;2702;casos;7675217;511;141;652
20/03/2020;9;Cataluna;3270;casos;7675217;511;141;652
21/03/2020;9;Cataluna;4203;casos;7675217;511;141;652
22/03/2020;9;Cataluna;4704;casos;7675217;511;141;652
23/03/2020;9;Cataluna;5925;casos;7675217;511;141;652
24/03/2020;9;Cataluna;7864;casos;7675217;511;141;652
25/03/2020;9;Cataluna;9937;casos;7675217;511;141;652
26/03/2020;9;Cataluna;11592;casos;7675217;511;141;652
27/03/2020;9;Cataluna;12940;casos;7675217;511;141;652
28/03/2020;9;Cataluna;14263;casos;7675217;511;141;652
29/03/2020;9;Cataluna;15026;casos;7675217;511;141;652
30/03/2020;9;Cataluna;16157;casos;7675217;511;141;652
31/03/2020;9;Cataluna;18773;casos;7675217;511;141;652
01/04/2020;9;Cataluna;19991;casos;7675217;511;141;652
02/04/2020;9;Cataluna;21804;casos;7675217;511;141;652
03/04/2020;9;Cataluna;23460;casos;7675217;511;141;652
04/04/2020;9;Cataluna;24734;casos;7675217;511;141;652
05/04/2020;9;Cataluna;26032;casos;7675217;511;141;652
06/04/2020;9;Cataluna;26824;casos;7675217;511;141;652
07/04/2020;9;Cataluna;28323;casos;7675217;511;141;652
08/04/2020;9;Cataluna;29647;casos;7675217;511;141;652
09/04/2020;9;Cataluna;31043;casos;7675217;511;141;652
10/04/2020;9;Cataluna;31824;casos;7675217;511;141;652
11/04/2020;9;Cataluna;32984;casos;7675217;511;141;652
12/04/2020;9;Cataluna;34027;casos;7675217;511;141;652
13/04/2020;9;Cataluna;34726;casos;7675217;511;141;652
14/04/2020;9;Cataluna;35197;casos;7675217;511;141;652
15/04/2020;9;Cataluna;36505;casos;7675217;511;141;652
27/02/2020;10;C. Valenciana;2;casos;5003769;450;101;551
28/02/2020;10;C. Valenciana;8;casos;5003769;450;101;551
29/02/2020;10;C. Valenciana;10;casos;5003769;450;101;551
01/03/2020;10;C. Valenciana;15;casos;5003769;450;101;551
02/03/2020;10;C. Valenciana;15;casos;5003769;450;101;551
03/03/2020;10;C. Valenciana;15;casos;5003769;450;101;551
04/03/2020;10;C. Valenciana;19;casos;5003769;450;101;551
05/03/2020;10;C. Valenciana;19;casos;5003769;450;101;551
06/03/2020;10;C. Valenciana;30;casos;5003769;450;101;551
07/03/2020;10;C. Valenciana;30;casos;5003769;450;101;551
08/03/2020;10;C. Valenciana;37;casos;5003769;450;101;551
